,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,CanESM5,CMCC-ESM2,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-g3,GFDL-ESM4,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KIOST-ESM,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM2-LM,NorESM2-MM,TaiESM1
12574,29.3439,29.3602,28.2338,27.9572,25.7982,26.9054,29.1281,27.3032,29.4875,27.4181,26.9638,28.1147,28.07,29.2981,26.8864,26.475,29.5453,28.7951,29.0001,28.1082,26.5714,29.2812,27.8654,28.8877
12575,29.3015,29.2781,28.2214,29.1475,26.7814,27.5473,29.022,27.9938,28.8107,27.9078,26.9398,26.9889,27.5396,29.1473,29.1912,27.1775,29.9394,28.4278,29.2895,26.0362,27.1575,29.1829,28.7452,29.45
12576,29.6006,29.2523,28.9625,29.3345,27.404,27.7352,28.7653,28.1097,29.6278,29.2689,27.3251,27.0567,27.1207,27.9582,29.2938,27.28,29.1475,28.9013,29.0225,25.6921,26.2188,29.4814,28.7015,29.5336
12577,29.708,30.1125,29.0526,28.9015,27.5649,27.3937,28.8222,28.55,29.9283,27.9561,25.9607,27.2492,27.368,29.2525,28.9799,27.3593,29.3952,28.8891,28.5423,25.8243,26.9626,29.519,29.1408,29.1231
12578,30.0716,30.3776,29.0409,28.7261,27.5704,27.5741,27.8358,28.4093,30.1438,29.5761,24.8902,27.8613,28.4828,29.2964,28.6681,27.6916,29.1497,29.0173,27.7585,26.1223,27.7919,29.1547,29.1036,29.1285
12579,29.6588,30.3693,29.0058,29.5278,29.1498,27.9048,27.9354,29.0481,30.3112,29.8426,27.7676,27.0103,28.5551,29.318,29.2044,27.6381,29.2062,28.9322,26.6891,27.3819,28.005,29.2368,28.7401,30.0595
12580,29.8029,30.8753,29.0859,29.0996,27.5723,27.9156,27.7226,29.5338,29.8328,28.8924,28.0139,27.8982,29.797,29.3152,29.3145,27.0006,29.2332,28.938,26.6921,26.9218,28.1153,28.3633,28.0613,30.0226
12581,29.7901,30.6947,28.7028,30.2421,26.404,28.229,28.6155,30.3921,29.5356,28.4204,27.9558,28.1533,28.6147,28.3452,29.3508,27.3011,29.9497,28.9349,26.075,27.6235,28.2673,25.9904,28.5168,29.5121
12582,29.7495,30.2132,28.5252,29.5615,26.8518,28.5032,27.9454,30.3505,29.3845,28.602,28.1127,28.8812,27.344,28.9846,29.5404,27.1858,29.1496,27.1222,25.5752,29.1931,27.5248,25.5099,28.643,28.9899
12583,29.1762,30.7724,27.2053,29.8694,26.9411,28.3485,28.247,30.519,29.5974,29.1741,27.7514,29.2174,29.6133,28.677,29.8164,26.5643,28.6753,27.8692,26.5455,29.7232,26.3926,26.079,28.8806,29.335
12584,27.6103,30.6597,26.7791,30.3111,26.6441,28.01,29.936,30.6231,30.3284,27.1655,27.9624,29.231,30.4641,28.9553,29.7455,26.7955,29.9372,27.8693,27.6145,28.7648,27.5971,25.7273,29.5362,29.29
12585,27.5783,29.9009,27.1552,30.576,27.8743,28.3052,28.378,30.7151,30.3014,29.4212,28.3987,29.2245,29.4543,29.3328,29.6183,26.8636,29.1183,28.0992,27.9649,28.6151,27.0368,26.6453,29.6966,29.6092
12586,27.3129,29.742,28.5585,30.283,28.5035,28.5619,28.615,29.7725,29.9694,28.8678,28.5086,28.784,27.9549,29.2377,30.75,28.516,29.6048,28.3934,27.4127,27.334,27.2328,28.1008,29.2737,28.5488
12587,27.4846,29.9069,28.2784,29.5331,28.0916,28.9423,28.8825,29.3505,29.738,26.937,28.0083,28.8249,26.7532,29.5164,30.9014,28.2996,30.2242,28.53,26.7606,26.6202,27.051,29.1253,29.5357,28.7597
12588,27.8389,30.2121,28.8942,29.7176,28.928,29.2764,29.0738,29.1455,29.7587,29.0201,28.7239,27.4572,26.5193,29.4327,31.0726,28.8024,29.4384,28.4476,27.4604,25.5701,27.6312,29.2321,28.8956,29.6459
12589,28.4119,30.7228,29.4641,29.6929,29.0325,28.6275,29.6442,29.2575,29.2748,28.8348,28.583,26.948,26.5872,29.5583,29.8245,28.9782,29.1929,29.7183,28.0508,27.2361,28.0951,29.4061,28.476,29.5926
12590,28.9223,30.9004,29.8841,29.6052,28.5243,27.0269,28.18,28.6079,29.4437,28.7308,28.5832,28.191,28.1036,29.6525,29.3551,28.8881,28.4194,29.9765,28.2923,27.3193,27.548,29.3216,28.4446,29.4848
12591,28.4954,31.1093,29.7037,29.5056,27.9242,28.05,28.8782,28.7048,28.9225,29.4459,28.3818,28.3099,27.1282,30.0118,29.3835,28.6895,28.9398,29.8935,28.9699,27.5288,27.503,29.3217,27.9377,29.3032
12592,28.6257,30.5121,29.906,27.2731,27.9066,29.2254,29.2042,29.1985,28.1292,30.098,28.2942,28.1069,27.1706,30.5277,29.3063,28.9046,28.8016,30.3002,29.6028,28.2954,27.5129,29.3562,28.3565,29.3459
12593,29.1611,29.5186,29.7813,27.6881,28.6958,28.6372,30.2148,26.5365,27.8694,28.8683,28.7295,28.4423,28.4287,30.5037,29.36,29.0463,28.9822,29.2858,29.7714,28.566,28.287,29.1278,28.4383,30.2811
12594,28.7347,29.7507,29.3359,28.019,28.7035,28.6853,30.733,26.0889,26.7538,28.5062,27.5469,28.7004,28.5766,29.4793,29.6976,29.2219,28.6956,27.4603,29.7642,28.6882,28.3151,29.1674,29.601,30.7434
12595,28.8862,30.0994,28.4462,29.6218,28.797,28.6772,29.7438,26.4648,26.5428,28.8543,28.4729,29.1262,28.1948,29.6598,29.8513,29.4372,28.5943,28.035,29.8358,29.3157,29.2638,29.1866,29.9004,30.1777
12596,29.1702,29.671,29.0333,29.6986,29.0029,28.5846,29.8402,27.4432,28.3723,28.6753,28.6285,29.1324,28.5302,29.6082,29.6619,29.659,28.1578,28.3662,29.7056,30.0174,29.8021,29.0992,30.1072,29.0771
12597,29.6847,27.5911,28.5583,28.8534,28.9314,29.0786,29.6856,27.868,29.0907,28.696,28.8996,28.9634,29.1045,29.6757,29.6065,30.1168,28.4653,29.1315,29.6642,29.6251,29.1298,27.9234,30.0121,29.217
12598,29.9217,26.143,29.0533,29.662,28.5062,28.9209,29.0638,28.8354,28.7523,29.3218,29.4179,29.1017,29.2242,29.0754,29.6543,29.4009,28.7052,30.1996,29.4,29.1536,28.4989,27.1902,30.0269,29.5089
12599,29.1282,28.0898,29.1297,29.0529,27.812,28.5484,28.0332,28.8069,28.5378,30.4432,28.4791,29.3278,28.7193,29.3039,29.7967,29.1878,29.2163,29.7957,29.0591,29.6017,28.7902,28.6999,29.6801,29.4544
12600,28.5346,28.5069,28.6776,29.9123,28.9349,28.6833,28.6868,28.9458,28.6172,30.0069,29.0697,29.2386,28.3924,28.5242,30.077,29.1328,29.835,29.9166,28.9129,29.4694,28.2233,29.1087,28.283,28.861
12601,28.8458,28.1192,28.4491,30.248,28.5693,29.4249,28.7501,28.6652,28.1783,29.6621,29.6221,29.2206,28.7139,28.9542,29.7817,28.9465,29.4293,29.7889,29.0671,29.3525,28.4244,28.6768,29.0997,29.1896
12602,29.6031,27.5575,28.4063,28.6547,28.7969,29.1226,29.4322,29.1445,28.9954,29.4709,29.683,28.9809,28.5833,29.7705,30.2032,28.6745,29.5518,29.9755,28.9474,26.8691,28.2677,28.7652,29.4618,29.5873
12603,29.7987,29.0367,28.4392,28.7281,28.369,29.2852,29.6479,29.2946,27.5527,29.7477,30.0323,29.0482,28.6601,30.2977,29.7066,28.2552,29.7994,30.2297,28.3529,26.0324,28.1984,28.9938,29.779,29.7498
12604,29.6035,28.8047,28.7018,29.1641,29.0132,26.1372,29.0172,29.5249,25.0746,29.2942,30.2554,29.0711,28.6706,29.6602,30.0867,27.794,29.8364,29.5359,27.6199,27.5828,27.7957,29.1675,29.6857,30.3372
12605,29.8021,28.3808,29.3129,28.0416,29.0444,28.0999,29.8003,29.4657,25.9405,29.2366,30.1835,28.8109,28.925,29.1443,30.0074,27.1961,29.5503,30.0746,26.9528,29.3221,27.4895,28.8796,29.1509,30.111
12606,30.258,28.579,29.1614,27.6231,29.193,27.0304,29.1566,29.5506,28.6517,28.584,30.053,28.4668,29.0496,29.0912,30.2189,28.1317,29.4939,30.0166,27.737,29.7528,27.0856,28.4922,30.1262,30.5016
12607,30.1447,28.9742,29.0077,28.1917,28.8834,26.7693,29.4282,29.5532,28.3228,29.2807,29.5745,28.6108,28.1816,28.7817,30.2812,28.2214,30.2292,29.5602,27.8346,27.7313,26.7158,28.7502,30.0112,30.335
12608,29.6099,29.96,28.707,27.5175,28.8342,27.6461,29.0571,29.807,28.7081,30.3298,29.1525,29.1621,27.873,28.4147,29.7331,28.0163,30.2751,29.3031,28.3749,27.8882,26.2826,29.0819,30.281,30.1109
12609,29.9635,29.5753,28.9329,28.1443,29.1679,28.4706,29.221,29.423,28.8795,29.6125,28.9862,29.5393,28.0018,26.9184,29.3145,28.3253,30.6725,28.1422,28.6315,26.9344,26.0055,29.2848,30.6378,29.8039
12610,30.0432,29.044,29.1599,28.4993,28.6635,28.5228,28.5408,29.0624,29.0957,28.6686,28.8504,29.1907,28.7615,29.0503,29.4736,28.8409,30.5217,27.8842,28.7993,25.6801,26.0623,29.292,29.0651,30.4947
12611,29.6228,27.9892,29.3565,27.7676,29.1809,28.3517,29.8268,29.68,28.9861,27.0674,28.8394,29.0581,29.3936,29.3985,29.6746,29.2356,30.5093,28.1713,29.3004,26.5129,26.3052,29.0534,28.6747,30.4674
12612,30.0779,27.2984,29.0228,28.5046,29.0181,28.7457,29.2738,30.5729,28.4653,27.7275,28.9038,29.2832,29.5792,29.5075,29.4449,29.5135,30.1617,27.9281,29.5578,25.2102,25.7112,28.4507,28.9671,31.0703
12613,29.7143,26.9277,29.2726,28.5733,28.5429,28.8517,29.6724,30.0753,29.6553,29.0764,28.5656,30.3003,30.1178,29.8134,29.9187,28.6596,30.4281,27.8374,29.3609,28.5436,25.7208,27.7108,29.716,29.0655
12614,29.6011,27.8661,28.8385,28.805,28.9587,28.6251,29.7609,30.4623,28.7289,29.4778,28.5693,29.4405,29.9142,30.0726,29.8721,28.9045,30.5432,27.9311,29.7952,29.5939,26.381,26.3391,30.1748,29.3121
12615,29.3678,28.5369,27.1851,28.9474,29.4299,28.5424,29.5608,30.6753,28.6879,29.6565,28.7196,26.8424,29.3801,28.9169,29.5533,29.039,30.4655,27.5451,29.5793,28.283,27.8929,28.1474,29.9169,29.6166
12616,29.4445,28.633,26.5443,30.1212,29.3155,27.7707,29.2957,29.2664,28.9085,28.6388,28.6906,28.1029,28.6583,27.8275,29.4301,29.1253,28.9199,27.9352,29.8761,27.5027,28.5451,28.6898,30.2168,29.4336
12617,29.6102,28.4116,26.0591,30.5716,28.9426,27.561,27.9447,27.2293,28.655,28.8009,29.0309,30.0259,29.0306,28.0031,29.493,29.2295,27.9599,28.1409,29.3452,27.4811,29.147,29.0007,30.0758,28.5324
12618,28.7844,28.4421,26.173,29.9166,29.136,27.6942,28.1546,26.1955,27.9564,29.4652,29.143,30.0919,28.2581,27.7373,29.5479,29.5316,28.4895,28.9407,28.6254,27.7226,29.3446,28.8089,29.9804,28.0802
12619,27.769,28.6399,27.5155,29.7888,29.4781,26.7379,27.2026,26.4739,27.528,29.5298,30.1283,30.6909,27.4336,28.5695,29.6367,29.5372,29.0207,29.3363,29.2549,27.451,29.1052,28.7097,30.187,27.223
12620,27.2656,28.6421,27.8006,29.6007,29.4822,25.9166,27.8207,28.3048,28.1322,29.4211,29.1377,28.9955,28.7406,28.1706,30.3151,28.9925,29.026,29.0255,29.912,27.5967,29.1553,29.0745,29.905,26.7378
12621,28.4062,28.3612,27.1171,27.7981,29.666,28.2365,26.1207,28.162,29.1362,29.1351,29.5462,28.3673,29.1139,28.5201,30.2307,28.7138,29.4859,29.4655,30.0559,27.3953,29.5132,29.2394,29.5409,25.1562
12622,28.6263,28.553,26.806,27.2319,29.6331,28.5195,27.8963,29.1405,26.5491,29.6788,29.041,26.6851,28.7379,29.2525,27.9264,28.6501,29.4008,29.8083,29.3452,26.9721,29.4728,29.4823,29.6784,27.9855
12623,28.9868,28.6633,27.5533,27.6476,29.6919,28.7241,26.9917,29.8895,26.613,28.9992,29.0128,25.7439,29.0115,29.6322,29.0061,28.583,29.5503,30.14,29.0266,27.9727,29.3288,29.782,30.0272,29.0337
12624,27.5448,28.6984,26.2487,26.2519,29.0282,28.0557,27.7212,29.5199,26.1033,29.1908,28.9562,25.8685,29.5981,29.4426,28.2542,28.1894,30.0942,30.0496,29.3771,28.6813,29.1188,29.6124,30.3613,29.6161
12625,27.4295,28.8235,26.3128,26.9979,28.8513,26.9615,28.7904,28.8645,27.4233,29.3369,28.9632,26.9635,29.784,29.2238,29.3793,28.5173,30.2341,29.1032,29.1437,28.5243,28.8256,28.9304,29.5099,29.4224
12626,26.7966,28.2978,26.5153,27.1479,29.4648,26.2313,28.3954,27.7814,28.0506,29.9013,29.2089,28.0612,29.8915,29.0211,29.275,28.7763,30.2234,29.3303,28.9968,28.4545,28.6748,28.8705,28.4072,29.3723
12627,27.7147,29.0063,26.1336,26.1212,28.6398,25.4898,30.0182,28.3362,26.9627,29.2449,28.4871,28.6981,30.1976,29.1533,28.6971,28.7953,30.2427,29.6613,29.1186,29.3751,28.8238,28.7894,28.977,28.7706
12628,28.8565,28.7394,26.8306,27.8957,27.2954,25.9476,28.2894,27.7911,28.7413,29.0864,28.6613,28.8425,29.6014,29.3043,28.1642,28.6333,30.4596,29.7837,28.8783,29.707,29.3595,28.2319,29.1656,28.603
12629,28.8686,28.7156,26.6888,28.5674,28.6454,25.2812,27.5981,27.6263,28.9337,29.7303,28.6552,28.6739,29.2034,28.2803,27.2574,28.6119,30.3814,30.2823,28.1683,29.5868,30.0451,27.0516,30.7733,29.0439
12630,28.6056,28.1167,26.7117,29.1356,28.8026,26.3749,27.5798,27.3284,28.8991,28.9007,28.2521,28.5006,29.8012,28.809,28.3319,28.0777,30.0578,30.4804,28.2878,28.8784,30.4418,28.0811,31.1133,29.418
12631,28.8411,27.4327,26.5015,28.7297,28.7413,26.2343,26.6928,26.2356,28.8123,29.3033,27.5028,28.3986,29.8871,29.2184,28.3864,28.2169,29.9615,29.3012,28.448,28.6214,30.1205,29.0815,30.0171,29.1366
12632,28.4918,27.5385,27.0672,27.7646,28.8679,26.8473,25.831,28.0934,27.6954,29.6404,28.4714,28.3969,29.9837,29.1089,28.3996,28.0683,29.1456,28.9523,27.9153,29.7552,29.4655,28.3893,29.1029,28.549
12633,28.4316,28.1551,28.0006,25.806,28.6732,27.8389,26.2804,27.7678,27.359,28.7055,29.0678,28.2587,28.9119,29.7024,28.0961,28.757,29.14,29.0351,27.6809,29.9183,29.9806,28.0,29.2491,28.4408
12634,28.4271,29.1133,28.2831,24.998,28.3354,27.9828,27.76,28.5528,28.2721,29.5561,29.6949,27.9138,28.1195,29.4137,28.5741,28.4657,28.7982,29.4256,27.8344,28.8909,29.7465,28.1494,30.8932,29.2167
12635,28.6025,28.9288,27.6909,25.1812,27.7719,27.8178,28.0307,29.463,28.3994,28.7921,29.9401,28.0721,28.3524,28.3861,28.2517,28.1875,28.9802,29.6012,28.8519,29.1947,29.3078,28.7697,29.3217,28.6282
12636,28.6585,29.0059,28.1863,26.4692,27.2062,28.5126,28.9218,28.4931,27.7889,28.9693,29.1558,28.6269,29.0489,28.3114,28.2496,27.5973,29.2908,30.1797,28.5792,29.6837,28.4366,29.3668,28.9577,28.9468
12637,28.703,29.2205,28.0251,24.8936,26.5769,28.8403,28.818,28.7937,28.1607,29.4364,29.5781,28.7395,28.4817,28.4781,28.2447,28.1725,29.3451,29.317,28.2003,28.1204,27.6586,29.6189,28.7896,29.5294
12638,28.7503,28.561,28.1133,25.1294,28.796,28.6018,28.6537,29.1458,28.2639,29.4118,29.7645,28.6686,27.8888,28.4548,28.4166,28.1591,29.3815,27.6658,28.0724,26.1947,28.3398,29.5419,29.0411,29.5848
12639,28.7224,28.3927,27.788,27.2443,26.4823,26.277,28.6276,28.9816,28.2458,29.3556,29.2582,28.6469,27.1594,29.1962,28.9518,28.127,28.9547,28.2561,27.9169,27.6182,29.1566,28.1244,28.989,29.4858
12640,28.9691,27.6642,28.5049,28.6054,27.704,25.8708,28.5483,29.0316,28.298,29.2239,30.0199,28.9928,28.0596,29.2172,29.2429,28.516,29.662,27.0317,27.8916,28.6155,29.4305,28.386,29.2201,29.5614
12641,29.1616,28.525,29.3722,27.6816,28.2715,26.6383,28.3686,28.5778,28.1132,29.0627,29.9713,28.54,27.9056,29.6948,28.8491,28.8692,29.1758,28.2914,27.8686,29.0379,28.8787,28.6375,28.884,30.4606
12642,29.1973,29.0428,29.1056,27.6658,28.3995,27.2414,28.8507,29.0807,27.8929,28.9816,29.6347,28.9801,27.6742,29.4338,28.7363,28.601,29.7056,27.9974,27.9121,28.9815,29.8995,29.05,27.1544,30.1498
12643,29.3402,29.4076,30.0184,27.5258,28.4106,26.4378,28.3325,29.253,27.4663,29.3704,29.9557,28.7439,27.7016,28.9904,28.8664,28.6778,30.5364,26.9291,27.039,28.7911,29.6085,29.1604,28.0774,26.7984
12644,29.3627,30.0501,30.3956,26.4584,27.9368,24.8197,28.9214,29.4226,28.0683,28.2744,30.0461,28.9505,28.5512,27.2884,29.0182,28.4521,29.4949,26.402,28.4401,28.8924,29.0203,29.3033,28.1136,26.9754
12645,29.9768,29.6415,30.013,25.6815,28.9342,25.0365,28.2511,28.3228,27.9699,28.2702,29.1954,29.2131,28.1035,28.2513,29.1298,28.4908,29.4832,27.4741,29.4015,28.3542,29.7773,28.29,29.2829,28.6921
12646,29.6379,28.9528,29.7901,25.7559,28.3763,25.8322,28.1187,27.91,28.0319,29.1221,28.368,29.3075,28.0683,28.0635,28.801,28.7137,29.1186,28.2819,28.9083,28.7387,29.9023,27.5751,30.1115,27.9701
12647,30.071,28.4245,29.0551,26.5113,29.0065,26.3476,26.945,28.9197,28.1079,28.666,29.2758,29.4774,27.5332,28.3234,29.4096,28.6794,28.3763,28.2976,27.7885,29.0,28.6592,28.1016,30.1832,27.8891
12648,29.3286,27.9017,28.9836,26.2734,29.7059,27.7767,26.5107,28.0912,28.3616,29.0507,28.1237,29.377,28.0503,28.194,29.2655,28.7267,28.0082,27.6996,27.8447,27.9683,28.7543,27.5318,29.8309,27.5887
12649,29.5671,28.0111,29.5789,26.1768,29.4005,27.9041,26.8074,27.9235,28.1096,28.25,27.6754,28.8456,27.9454,27.7601,28.7452,29.0338,27.955,27.6292,27.2051,28.1143,27.6046,27.7874,29.2704,28.1244
12650,29.3112,28.4919,29.9979,27.3034,29.4779,27.0257,27.9141,27.4756,28.2289,27.8427,27.929,28.366,28.4692,28.2857,26.2125,28.9686,27.5902,26.3433,27.1279,27.8411,27.8344,27.8301,28.6365,28.4769
12651,29.04,28.4161,29.5319,28.2084,29.1052,27.7048,29.3062,25.9928,27.824,28.5677,28.3482,28.7317,29.1004,28.6111,27.4984,29.169,27.8582,26.3762,27.5455,27.6167,28.0575,28.9085,28.2082,28.3051
12652,29.2627,27.7711,29.1379,28.2268,29.3368,27.5478,28.766,27.6042,26.739,28.6819,28.8542,29.0986,29.2085,28.7497,27.4968,28.9372,27.8716,26.3216,28.0186,27.8839,27.7802,29.0574,28.8232,29.158
12653,29.9895,26.8653,29.4308,28.6999,29.022,28.0588,29.2815,27.2089,27.3036,28.8248,28.9543,29.7013,29.3852,28.2427,27.9461,28.6893,27.3025,27.3117,27.5295,28.0079,28.7298,28.9431,29.4603,29.3452
12654,29.5971,27.5078,29.4175,28.4059,28.7859,28.7086,29.2719,28.5676,26.0559,29.1108,29.3545,29.7105,29.574,28.406,28.6984,28.6028,27.5461,27.4455,26.1762,27.9733,29.4433,29.3622,29.7232,29.8491
12655,29.68,28.4045,29.4103,28.6609,29.0763,28.3332,28.9657,28.2269,27.6302,28.1433,29.6979,29.2493,29.817,27.712,28.428,28.8622,27.4166,26.4913,25.7389,28.1625,29.4636,28.0471,29.4246,29.4068
12656,29.5063,28.4658,29.5015,28.7615,29.0923,28.6148,29.4011,28.4029,27.5089,28.6168,29.458,29.0401,30.0468,27.6837,28.4512,28.5414,27.3461,27.6746,25.7768,28.815,28.9653,28.0407,29.4043,27.4411
12657,29.3875,28.2675,29.5612,28.555,29.1224,26.639,29.5708,29.4366,26.3991,28.5643,29.7811,28.8638,30.0452,28.0306,28.5722,28.6078,28.4675,27.4238,26.0679,28.7753,29.1636,28.625,29.9586,26.9201
12658,29.0766,27.9025,29.5022,28.8538,29.5036,27.0632,28.699,28.6265,26.5975,29.3404,29.7004,28.5515,29.5086,28.2112,28.8015,29.3571,28.103,26.396,25.8919,29.0494,29.2139,29.0706,28.8415,27.5506
12659,29.2677,27.6207,29.2077,28.827,29.4784,27.0303,28.9657,28.3996,28.4444,27.7716,29.4967,28.6838,29.1318,28.2454,28.686,29.1424,28.1459,27.4002,26.2419,28.932,29.1043,29.1907,29.3343,28.1847
12660,29.4341,28.0328,28.6793,29.048,29.6186,28.5769,27.628,29.059,28.6363,27.3731,29.7001,28.7098,29.4355,27.9608,28.8271,29.2962,28.2954,29.117,26.4231,28.8426,30.0208,29.1445,29.3855,27.2003
12661,29.0387,27.7831,28.3121,28.01,29.7225,28.233,27.7486,28.5691,27.7363,28.7802,29.0177,28.6064,29.8025,27.647,28.7279,29.395,28.1938,29.1416,26.2144,28.5145,30.0054,28.2917,27.7677,27.2408
12662,29.0367,27.6213,27.8846,28.0272,29.7969,28.2687,28.0307,29.2561,27.7105,29.1478,27.9638,28.3347,30.3644,27.551,28.7117,29.0359,27.4173,28.4031,27.4589,28.474,28.8181,27.9465,27.5392,27.5769
12663,29.4091,27.9087,26.3257,26.997,29.6334,27.935,28.261,28.6708,27.9243,29.4723,27.8689,28.1695,29.287,27.7257,28.6604,28.6168,26.8707,28.6141,27.7079,28.2583,27.7748,28.4599,28.1447,27.6075
12664,28.6352,27.7098,27.8637,26.7762,28.9418,27.5337,27.5214,27.976,26.1034,28.6098,27.5684,28.2934,28.7099,28.0293,29.1406,28.6202,26.5229,28.1695,27.8698,27.4312,27.3644,28.4112,28.794,27.6197
12665,28.3556,27.6526,28.1935,27.4635,28.6537,27.7647,28.0535,27.7828,27.3444,28.9819,27.6975,28.309,28.5302,27.6184,29.3699,28.7261,27.7304,27.5427,27.6709,25.426,26.9151,28.2002,29.0259,26.8867
12666,26.9606,27.9073,27.9036,27.877,28.4849,28.0505,29.0557,27.8805,28.6849,29.8813,28.2756,28.5428,27.8576,28.4766,29.5259,28.6791,27.6853,27.274,27.5624,26.1639,27.6734,28.6136,28.3983,26.0744
12667,26.3043,28.0114,26.8989,28.1519,28.1904,28.1339,28.426,26.8451,28.6393,28.9297,28.7028,28.736,27.3151,28.144,29.5011,28.4326,28.6323,26.8312,27.4989,26.756,28.5026,27.5917,28.697,26.4079
12668,26.7146,28.0813,27.4964,27.9439,28.6152,28.3153,28.5319,27.7288,29.0458,29.8257,28.6843,28.3609,27.4869,28.5299,29.447,27.9499,29.0912,27.5043,27.0832,26.6405,28.0089,27.2264,29.09,27.708
12669,27.9534,28.1593,27.8432,26.3458,28.3852,28.3058,28.5711,28.1684,29.5026,30.2296,28.0391,28.0226,26.5806,29.0182,29.5316,27.2905,28.5191,27.383,27.3575,26.3246,27.8761,27.8916,29.552,27.3095
12670,28.2789,28.354,28.229,26.6124,28.1674,28.0394,28.1351,28.3023,28.2714,29.6172,27.5733,26.6844,27.5033,28.7754,29.1296,27.2101,28.1956,27.7569,27.462,26.5464,27.8497,28.4142,28.9889,27.6633
12671,28.5689,27.9922,27.9664,27.4736,28.2161,28.1119,28.6194,28.0118,28.1937,29.5505,26.5345,27.3513,27.2554,28.7598,28.7552,27.8777,27.9693,27.5081,26.7557,26.4682,27.6004,27.959,28.4959,28.2041
12672,28.9509,27.9088,27.5213,26.8211,28.5546,26.2052,28.16,28.0977,28.2028,29.3489,26.8128,27.6255,27.3495,29.0486,28.3371,27.9036,28.7131,28.2724,27.4261,26.2361,27.6221,28.1553,28.0999,29.1109
12673,29.4258,28.338,26.4724,26.1876,28.6323,27.1419,28.0201,26.8849,27.9256,28.473,27.3179,27.3859,26.9945,29.156,28.5882,27.7466,28.1813,28.0854,27.5551,25.7737,27.8961,28.3919,28.0085,28.4898
12674,28.7752,27.9545,26.2511,26.7813,28.6705,27.461,28.2285,28.1727,27.9915,29.1237,27.531,27.6616,27.0297,29.2652,28.4935,27.5095,28.4884,28.5312,27.708,25.9802,27.3552,28.2753,27.8898,28.6348
12675,28.9683,27.3987,27.3059,26.0226,28.3947,27.725,27.94,26.8143,26.482,27.903,27.4848,28.2578,27.1174,28.6147,28.6584,27.4951,28.6669,28.2814,27.3853,26.495,25.1322,28.2444,27.7461,28.6629
12676,29.2684,27.0443,27.3602,25.2033,28.379,26.9429,27.8046,26.3535,26.0773,27.5882,27.9485,28.2954,27.4681,28.1752,28.6949,26.6208,27.8936,29.1388,27.3878,26.3122,26.5655,28.5606,27.5393,28.3676
12677,29.4815,25.9066,25.9278,24.7934,28.3783,25.9015,27.3276,26.7996,25.9565,27.7371,28.3024,28.512,27.9491,27.8638,27.7891,25.6723,27.5422,28.1804,27.1865,26.178,26.883,28.2656,28.0444,28.143
12678,29.3505,25.4622,26.0025,24.8765,28.152,26.1555,27.1989,27.5452,26.8839,28.6617,28.3624,28.1526,27.5553,25.7563,29.0572,25.8644,26.6638,27.5065,26.653,27.4642,26.791,27.7627,28.2394,28.1693
12679,29.444,26.1699,24.9771,25.7902,28.2706,26.4531,26.6514,28.4997,26.7642,29.512,27.9646,26.0532,27.7501,25.9457,27.97,26.3107,27.4849,28.0538,27.2156,28.3506,26.4514,27.5032,28.0615,26.4206
12680,29.637,26.7515,25.498,26.5049,28.1575,26.9503,27.21,28.5613,27.1453,28.0209,28.4021,25.5013,26.8855,26.0686,27.4989,26.191,27.7517,28.7919,28.0178,27.9034,25.019,27.9952,28.3382,25.8701
12681,30.0134,27.044,25.538,26.6643,28.1578,26.6017,27.2911,28.477,26.8442,29.4871,26.8369,26.7009,26.8939,26.0936,27.9082,26.0533,28.0823,28.7357,28.721,27.5393,23.6982,28.599,28.5936,25.1731
12682,30.0833,27.7383,25.7702,26.6555,27.9038,27.0486,28.3442,26.581,27.2729,26.7963,23.6071,26.5482,27.2184,26.483,29.3396,26.278,28.4903,28.7827,28.707,26.5641,24.2112,28.4007,28.9978,24.6593
12683,30.3278,27.9366,26.2623,25.1937,27.3733,27.8904,26.8284,28.4839,27.5973,24.2886,25.0056,26.8074,27.2292,27.3045,30.1062,26.476,29.2028,28.8083,29.5502,26.053,24.759,27.2794,28.2078,24.7824
12684,30.3546,28.0069,26.6064,25.7725,27.5631,28.2449,26.2941,28.5957,26.2471,26.5959,27.4176,26.2815,27.4346,28.3768,28.3249,26.8994,27.7404,29.2501,29.3082,25.8074,25.9464,26.4638,27.4276,24.6785
12685,28.882,28.019,26.6497,27.5817,27.6319,28.2827,27.3651,27.5487,23.9146,27.3834,28.4559,26.5426,27.2031,28.7613,28.0184,26.6531,26.6326,29.0787,29.1301,26.2266,27.5608,26.8807,27.8059,24.9644
12686,27.5708,27.6462,27.201,27.6925,27.1017,28.3483,28.1983,27.5441,23.9377,28.065,28.5998,26.5914,27.3454,27.8005,27.8916,27.2242,27.3902,28.9635,29.2811,24.7853,27.9774,27.7452,27.1028,25.9957
12687,28.3371,26.0277,27.0347,27.6117,27.3711,27.5761,27.3641,28.2249,23.838,27.7854,28.2965,27.4021,27.9117,27.7153,28.0973,27.1989,27.8578,28.8872,29.2841,25.4006,27.8432,27.8539,27.3205,26.882
